CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender,Geography,Exited
15000433,727,42,1,24290.96,1,1,0,123391.91,1,0,0
15000434,496,19,7,1042.66,1,1,1,149410.29,0,1,1
15000435,526,65,1,21493.81,1,1,1,25946.5,0,0,0
15000436,696,41,7,17012.13,1,0,1,135590.65,1,0,0
15000437,687,50,1,250000.0,1,0,1,83177.42,1,0,0
15000438,653,37,7,250000.0,2,0,1,68820.98,0,0,0
15000439,784,34,1,23205.35,3,1,1,45347.9,0,0,0
15000440,708,45,2,74687.0,3,0,1,94241.95,0,2,0
15000441,761,58,9,86820.96,2,1,1,84766.49,0,0,0
15000442,569,55,3,3136.89,1,1,1,43616.46,0,1,1
15000443,612,38,5,58821.43,2,1,1,38490.16,0,0,0
15000444,620,56,2,73040.95,1,0,1,123269.22,0,0,0
15000445,622,43,1,4504.78,2,1,1,92959.76,1,0,0
15000446,700,33,10,15816.86,1,1,1,144021.0,1,1,0
15000447,661,27,0,250000.0,3,1,0,120473.7,0,0,0
15000448,514,19,9,250000.0,3,1,0,93186.47,0,2,0
15000449,634,45,6,13001.73,2,1,1,120000.05,0,0,0
15000450,500,47,2,77257.49,2,1,1,49296.22,0,0,0
15000451,497,60,7,1324.98,3,0,1,99538.16,1,1,1
15000452,634,62,3,10352.05,4,1,1,71548.71,0,2,0
15000453,695,38,8,19406.42,3,1,1,84863.6,1,1,0
15000454,769,35,0,8473.86,3,1,1,106890.19,1,1,0
15000455,616,34,10,4480.36,3,0,0,82838.64,1,1,0
15000456,526,33,2,6874.92,1,0,0,111959.6,0,0,0
15000457,655,51,2,19820.65,2,1,0,119198.05,0,2,0
15000458,699,44,1,32844.78,3,0,1,53775.63,1,1,0
15000459,657,41,0,23537.03,2,1,0,113746.24,0,0,0
15000460,495,54,0,48561.33,2,1,1,75191.6,1,1,0
15000461,554,23,2,73.89,2,1,1,63528.45,1,0,1
15000462,538,45,2,29723.53,2,1,1,53026.9,0,0,0
15000463,600,49,6,12998.41,4,1,0,127898.51,0,0,0
15000464,563,29,0,2204.76,2,1,1,37868.91,1,0,1
15000465,569,28,3,2512.27,1,0,1,76232.86,1,1,1
15000466,574,32,1,4942.24,3,1,0,125699.42,0,1,1
15000467,544,61,10,20161.31,3,1,1,142192.14,0,0,0
15000468,565,40,6,91167.43,2,0,1,39620.12,0,0,0
15000469,666,26,10,15198.31,2,1,1,92962.78,0,0,0
15000470,697,67,3,8252.29,2,0,1,94027.74,0,0,0
15000471,534,37,10,12707.48,2,1,1,34321.65,0,0,0
15000472,686,35,5,66821.34,4,1,1,78348.97,0,1,0
15000473,637,28,1,1666.69,1,0,0,40288.05,0,2,1
15000474,639,20,5,14614.54,2,1,1,87442.45,1,1,0
15000475,732,45,3,28096.07,4,1,1,125770.26,0,2,0
15000476,683,47,3,17927.71,3,0,1,99045.55,0,1,0
15000477,577,24,1,1446.3,1,0,1,55431.49,1,1,1
15000478,639,18,10,51782.26,1,1,1,22895.44,0,0,0
15000479,659,33,1,11909.12,1,1,1,101101.1,1,1,0
15000480,752,34,5,23575.48,3,1,1,54068.31,1,1,0
15000481,772,51,1,52969.07,2,1,1,29997.06,1,0,0
15000482,614,41,5,31920.22,3,0,1,126496.53,1,1,0
15000483,714,24,2,30012.9,1,0,1,103406.76,1,0,0
15000484,583,44,10,80906.0,1,1,0,43653.98,1,0,0
15000485,730,46,0,12073.06,1,1,1,129981.07,0,0,0
15000486,784,26,1,98696.59,2,1,1,40406.3,0,1,0
15000487,777,54,6,90375.19,2,1,0,39242.69,1,0,0
15000488,633,41,2,158024.49,1,1,0,32777.84,0,0,0
15000489,701,33,3,9972.48,1,1,1,63973.45,1,0,0
15000490,438,47,10,46473.26,1,1,1,147579.08,0,0,0
15000491,642,18,1,8318.2,1,0,0,87870.26,1,1,1
15000492,600,26,1,6521.47,2,1,1,66614.36,0,0,1
15000493,654,64,3,8103.04,1,1,1,79417.02,1,0,1
15000494,582,41,0,26751.28,1,1,1,121384.57,1,1,0
15000495,675,30,3,141288.68,2,1,1,100797.1,1,0,0
15000496,663,49,2,175351.51,2,1,0,92502.59,1,2,0
15000497,679,19,3,119704.87,2,1,1,130342.16,1,0,0
15000498,671,30,8,5680.51,3,1,0,82447.17,1,0,0
15000499,645,46,3,14020.83,1,1,1,55796.5,0,1,0
15000500,730,34,1,92178.59,1,1,0,94465.12,0,2,0
15000501,546,40,0,250000.0,1,1,1,142237.81,1,0,0
15000502,690,49,6,22423.1,2,0,1,114641.36,0,0,0
15000503,616,51,1,7639.54,2,0,1,88099.1,0,2,0
15000504,566,47,6,79984.18,3,1,1,29317.49,1,0,0
15000505,645,21,7,28688.08,2,1,1,54946.9,0,0,0
15000506,625,57,1,24253.3,3,1,1,35822.67,1,0,0
15000507,694,61,2,3958.12,1,1,0,117428.42,1,1,1
15000508,774,41,0,33544.65,2,1,1,132281.65,1,0,0
15000509,533,44,3,13829.36,2,1,1,56596.42,0,1,0
15000510,685,47,8,7671.34,4,0,1,47661.19,0,0,0
15000511,617,32,5,17681.87,2,1,1,24948.9,1,1,0
15000512,623,27,0,1236.51,1,1,1,114893.36,0,1,1
15000513,602,40,5,250000.0,2,1,1,128432.51,0,2,0
15000514,603,18,3,10833.23,1,1,1,113150.69,0,2,0
15000515,633,40,10,136993.34,2,1,1,46201.28,1,2,0
15000516,628,68,2,35626.66,2,1,0,112111.14,0,0,0
15000517,716,26,2,14014.28,2,0,1,105663.92,0,1,0
15000518,701,57,0,11073.06,2,1,1,85181.1,1,2,0
15000519,790,41,0,108872.67,1,1,1,105450.54,1,2,0
15000520,462,18,1,99603.82,2,1,1,111081.18,0,1,0
15000521,743,79,8,4084.6,1,0,1,33344.11,0,0,0
15000522,645,48,5,24569.34,3,0,1,143657.72,1,0,0
15000523,720,53,10,43657.45,3,1,1,76694.33,1,0,0
15000524,648,63,2,19708.41,1,1,1,70023.56,0,0,0
15000525,755,32,4,54815.75,2,0,0,44454.97,1,1,0
15000526,574,58,6,4118.9,2,1,1,88305.57,0,0,0
15000527,572,64,4,250000.0,1,1,0,140667.17,0,1,0
15000528,649,39,5,58434.28,1,1,1,90024.53,1,2,0
15000529,735,51,1,23694.66,2,1,1,63896.74,1,2,0
15000530,571,54,1,48011.32,2,1,0,136807.56,0,1,0
15000531,730,56,10,22632.52,2,1,1,145058.18,1,0,0
15000532,815,42,1,3942.41,2,1,1,69431.74,0,2,0
15000533,637,50,2,1077.94,1,0,1,121873.57,0,2,1
15000534,731,72,2,250000.0,2,1,1,91328.71,0,2,0
15000535,659,59,1,43668.1,1,0,0,62243.89,0,0,1
15000536,695,22,0,2214.58,1,0,0,104612.35,1,1,1
15000537,656,59,7,21580.48,3,1,1,112688.38,0,1,0
15000538,646,39,5,160724.23,2,1,0,118071.25,1,0,0
15000539,656,60,0,4994.45,1,1,0,138952.63,1,0,1
15000540,530,21,1,6165.84,2,1,0,123070.64,1,1,1
15000541,610,51,7,47202.83,1,0,0,119962.82,0,0,0
15000542,453,63,2,4427.81,2,1,0,35025.47,0,2,1
15000543,657,36,0,7072.95,2,0,1,61891.72,1,0,0
15000544,753,33,1,36060.88,2,1,1,74027.34,0,0,0
15000545,587,56,1,10076.0,3,1,0,35815.5,0,1,1
15000546,629,25,6,17443.54,1,1,1,125229.12,0,1,0
15000547,651,26,0,180.23,2,1,1,41938.01,0,1,1
15000548,480,29,4,502.86,1,0,0,44152.82,1,0,1
15000549,590,57,10,209471.99,3,1,1,106162.85,1,1,0
15000550,544,52,6,250000.0,1,0,1,93966.58,0,2,0
15000551,619,27,1,250000.0,1,1,0,37073.08,0,2,1
15000552,717,57,4,19058.21,2,1,1,40852.76,0,0,0
15000553,679,65,8,21534.92,2,1,1,84054.46,0,0,0
15000554,500,36,0,1071.81,1,1,1,94458.98,0,1,1
15000555,540,55,10,94823.83,1,0,0,128006.07,0,0,0
15000556,675,58,1,23725.31,2,1,0,93356.57,1,0,0
15000557,479,28,2,27.96,1,0,0,133375.66,1,2,1
15000558,683,24,2,8806.23,1,0,1,66501.48,1,2,1
15000559,732,39,0,5385.7,1,1,1,85247.76,1,1,0
15000560,594,50,0,5307.01,1,1,0,140287.54,0,1,1
15000561,675,36,9,70096.93,3,1,1,47582.27,1,0,0
15000562,711,49,7,82863.31,4,1,1,108483.35,1,1,0
15000563,480,55,1,1162.67,2,1,0,122296.28,1,1,1
15000564,489,52,5,7191.01,2,0,0,47734.32,1,0,1
15000565,625,38,0,12293.87,2,1,1,62641.28,1,1,0
15000566,572,58,1,60364.41,1,1,0,90195.76,0,2,0
15000567,561,42,0,50260.68,2,1,1,35035.47,1,2,0
15000568,519,37,3,17873.3,2,0,0,74939.03,1,1,0
15000569,671,55,2,16162.6,2,1,1,125395.12,1,1,0
15000570,675,61,10,250000.0,1,1,1,145464.64,1,1,0
15000571,512,30,2,13439.68,1,1,1,21465.61,0,0,1
15000572,606,65,0,8401.84,4,1,1,55283.83,0,0,1
15000573,713,46,10,33203.65,3,1,1,149632.82,0,1,0
15000574,563,29,2,29732.58,1,1,1,84488.34,0,2,1
15000575,761,35,6,37725.61,2,1,1,37865.52,1,0,0
15000576,588,62,0,6533.4,1,1,1,144582.21,0,0,1
15000577,575,50,2,1309.79,1,0,0,115347.2,1,0,1
15000578,654,55,2,32906.09,2,1,0,145019.86,0,1,0
15000579,453,60,0,341.43,2,1,0,56741.57,1,0,1
15000580,665,56,1,27533.18,2,1,1,28501.53,0,1,0
15000581,571,47,3,15249.72,1,1,1,145996.16,1,1,0
15000582,819,44,2,178472.91,2,1,0,24391.33,0,0,0
15000583,623,35,2,28967.01,2,1,1,146564.02,1,0,0
15000584,443,48,0,43101.02,2,1,0,81362.45,1,2,0
15000585,636,40,4,6720.09,3,1,1,72844.5,1,1,0
15000586,717,58,2,99933.52,2,1,1,37324.4,1,1,0
15000587,573,36,5,25201.74,2,0,1,95242.3,0,2,0
15000588,735,43,10,10837.29,1,1,1,128946.96,0,1,0
15000589,632,27,3,50762.68,4,1,0,20583.45,1,1,0
15000590,779,40,8,250000.0,1,1,1,143388.35,1,0,0
15000591,671,57,1,51421.31,1,0,1,88086.77,0,2,0
15000592,694,54,3,56864.18,1,1,0,102885.62,0,0,0
15000593,439,64,2,359.04,2,1,0,121302.88,0,0,1
15000594,650,54,3,3291.75,3,1,0,28352.52,1,0,0
15000595,548,50,4,2613.23,1,1,0,126015.04,0,1,1
15000596,644,42,1,130209.49,3,1,1,122630.92,0,2,0
15000597,690,42,4,108734.86,2,1,1,47012.21,1,0,0
15000598,754,43,6,27010.47,3,1,0,110789.97,0,0,0
15000599,765,42,3,27706.32,2,0,1,53073.27,1,0,0
15000600,633,57,2,15331.76,1,0,1,69326.46,1,0,0
15000601,557,48,3,195006.45,3,1,1,137995.7,1,0,0
15000602,557,56,2,68980.7,2,0,0,87049.04,0,1,1
15000603,625,41,5,151631.4,4,1,1,67236.68,1,2,0
15000604,664,80,2,27505.81,1,1,0,113386.33,1,1,0
15000605,567,42,3,4929.44,3,0,1,93273.33,0,2,0
15000606,742,53,10,14790.26,2,1,0,149842.88,1,1,0
15000607,651,55,0,97171.88,2,0,1,133634.7,0,0,0
15000608,517,64,9,427.0,2,1,1,83149.03,1,1,1
15000609,850,37,9,39370.27,2,1,0,111030.49,1,0,0
15000610,486,69,1,14763.45,2,1,0,21554.43,0,1,0
15000611,617,23,5,43069.81,3,1,1,71743.97,0,2,0
15000612,655,49,4,5680.84,2,1,0,120501.5,0,0,0
15000613,639,48,3,12617.76,2,1,0,108143.47,0,2,0
15000614,540,35,0,54521.49,2,0,1,97068.81,0,2,0
15000615,606,25,0,55648.63,1,1,1,149209.97,0,1,0
15000616,720,51,1,38820.77,1,1,0,64607.74,1,1,0
15000617,683,41,3,15698.62,2,1,1,106059.58,0,2,0
15000618,621,47,7,184959.96,2,0,1,107189.88,0,0,0
15000619,823,37,7,43217.79,3,1,0,34335.18,1,1,0
15000620,528,48,10,52126.27,1,1,1,138979.4,0,0,0
15000621,655,28,1,15344.21,4,1,1,53198.63,0,0,0
15000622,579,20,1,4080.53,2,1,0,82214.18,0,2,1
15000623,639,51,9,25266.98,2,1,1,146839.72,1,0,0
15000624,688,65,10,14393.4,1,1,1,83451.7,1,2,0
15000625,582,30,2,2073.65,2,1,1,137491.65,0,1,1
15000626,621,46,6,6417.2,2,1,0,79546.21,1,1,0
15000627,623,35,4,11350.95,2,0,1,96698.36,0,1,0
15000628,637,38,4,26079.95,2,1,1,54968.81,0,1,0
15000629,628,52,3,78445.87,2,1,1,116608.13,0,0,0
15000630,473,34,1,47911.56,1,0,0,43175.3,1,1,0
15000631,769,55,10,29560.34,2,1,1,125154.05,1,0,0
15000632,643,44,8,9559.09,2,1,1,132073.97,1,0,0
15000633,679,20,3,133891.1,1,1,1,122478.91,0,0,0
15000634,526,62,5,717.24,1,0,1,90502.96,1,1,1
15000635,515,54,4,528.75,1,1,0,85211.86,1,0,1
15000636,634,66,4,23252.99,1,1,1,21965.85,0,1,0
15000637,651,59,6,131821.69,2,1,0,91507.96,1,0,0
15000638,716,54,0,20152.35,1,0,1,141107.24,1,0,0
15000639,648,57,2,40218.57,1,1,1,27197.39,1,0,0
15000640,550,40,6,250000.0,1,1,1,114417.56,0,1,0
15000641,723,35,1,28135.65,2,1,0,130078.46,1,1,0
15000642,684,28,2,8093.83,1,1,1,43841.47,1,1,1
15000643,543,35,0,39188.4,1,0,1,127545.45,0,1,0
15000644,660,26,3,10237.73,4,1,1,72803.3,0,0,0
15000645,739,44,2,9707.13,2,1,1,97526.2,1,2,0
15000646,494,28,4,8447.25,2,1,0,147390.29,0,2,1
15000647,593,42,3,25356.94,2,1,1,104899.24,1,2,0
15000648,485,48,3,107360.3,4,1,1,95402.12,1,0,0
15000649,672,48,4,8273.43,4,1,1,21187.94,1,0,0
15000650,705,40,9,11749.92,2,1,0,25268.59,1,1,0
15000651,611,24,0,20818.36,2,0,0,37586.09,1,2,1
15000652,792,40,9,52163.93,1,0,0,79206.95,0,1,0
15000653,606,49,3,9656.27,4,1,1,47274.38,0,1,0
15000654,384,50,0,362.96,1,1,0,86224.53,0,1,1
15000655,561,59,1,14399.58,1,1,0,74090.56,1,1,1
15000656,770,29,4,14563.84,3,0,0,116771.14,1,0,0
15000657,707,27,0,22.81,2,0,1,92348.48,1,2,1
15000658,762,25,2,11408.47,2,0,1,73799.4,0,0,0
15000659,688,36,2,22718.4,1,1,1,112191.01,1,2,0
15000660,586,20,3,14358.09,1,1,0,130469.83,1,1,0
15000661,649,69,2,250000.0,2,0,1,97435.01,1,2,0
15000662,772,43,8,95130.16,3,1,1,121174.41,0,0,0
15000663,569,58,4,49231.15,3,1,1,89452.34,1,2,0
15000664,780,37,2,53469.9,1,1,1,100636.92,0,0,0
15000665,582,47,0,250000.0,1,1,1,90800.14,1,1,0
15000666,705,49,10,92587.24,2,1,1,105087.03,0,1,0
15000667,525,68,5,80136.66,2,1,1,90059.56,0,1,0
15000668,669,66,10,35683.03,3,0,1,33377.12,0,0,0
15000669,623,36,9,113952.2,2,0,1,71871.71,0,2,0
15000670,455,37,1,490.61,2,0,1,38853.95,0,0,1
15000671,521,30,0,427.25,2,1,0,122500.64,0,1,1
15000672,636,63,7,49709.88,1,1,0,69232.27,1,2,0
15000673,642,35,7,12263.94,1,1,0,79381.55,0,0,0
15000674,747,34,2,1513.32,2,1,0,29541.15,0,1,1
15000675,645,27,2,4500.13,3,1,1,71908.79,0,1,1
15000676,720,72,2,52768.63,2,1,0,110684.45,1,0,0
15000677,673,37,3,27812.92,1,0,1,138497.37,1,0,0
15000678,656,51,0,35615.23,1,1,1,83374.8,1,1,0
15000679,671,56,2,32495.52,1,1,1,64030.41,0,0,0
15000680,676,33,10,11788.39,2,1,1,126011.66,1,0,0
15000681,612,38,9,109633.75,3,0,1,80256.34,0,1,0
15000682,621,32,10,14507.58,2,0,1,29989.95,1,0,0
15000683,785,53,0,29244.04,2,1,1,92783.45,0,2,0
15000684,667,38,2,117751.86,2,1,1,24736.4,1,0,0
15000685,615,30,1,122453.28,1,1,1,131592.47,1,2,1
15000686,617,33,1,38641.88,1,1,1,73408.14,1,1,0
15000687,569,48,6,33928.35,4,0,1,24229.5,1,0,0
15000688,574,64,2,1539.91,1,0,0,64177.32,0,1,1
15000689,529,30,5,73502.8,2,1,1,43109.61,1,2,0
15000690,579,34,1,23950.46,1,0,0,74116.5,0,2,1
15000691,619,34,1,13575.51,1,0,1,120291.36,0,0,0
15000692,592,38,0,85670.85,2,1,1,53642.68,1,1,0
15000693,758,42,2,1886.33,2,0,1,146930.14,1,0,0
15000694,597,58,2,12133.75,1,1,1,106530.97,0,1,1
15000695,538,46,0,12743.41,2,0,0,44542.71,0,0,0
15000696,670,43,1,68941.57,3,0,1,130572.5,0,0,0
15000697,566,31,7,223095.52,2,1,0,51868.3,0,0,0
15000698,447,29,0,28592.88,1,0,0,89587.1,1,0,1
15000699,731,36,0,50891.57,1,1,1,146867.09,0,0,0
15000700,585,42,8,39702.74,3,1,1,49057.37,1,0,0
15000701,350,50,1,4156.46,2,1,0,40778.92,0,1,1
15000702,586,52,4,19087.88,3,1,1,118702.26,0,1,0
15000703,637,35,1,39934.02,3,1,0,47078.29,1,1,1
15000704,567,32,10,9466.03,4,1,1,23809.33,0,0,0
15000705,515,61,1,44692.34,2,0,1,124568.66,1,0,1
15000706,579,28,1,47955.39,2,1,1,105737.45,1,1,0
15000707,641,56,1,6313.89,2,0,0,54668.26,1,0,0
15000708,658,31,0,63221.37,2,1,1,93535.62,0,1,0
15000709,508,34,2,79766.64,1,1,0,42295.65,1,2,0
15000710,603,23,1,14379.94,1,0,0,100878.26,1,1,1
15000711,701,48,1,63321.42,2,0,1,60948.95,0,0,0
15000712,566,52,1,80902.06,1,1,0,124992.26,0,2,0
15000713,667,23,5,13628.4,1,1,0,70721.62,1,1,0
15000714,793,36,2,34893.2,2,0,0,134649.99,0,1,0
15000715,726,48,10,23711.67,4,1,0,64906.09,1,0,0
15000716,623,45,4,95295.49,1,0,1,103569.52,1,1,0
15000717,720,38,1,8401.98,3,1,1,111041.14,0,0,0
15000718,681,31,5,120129.46,2,1,1,131151.42,1,0,0
15000719,436,67,1,65.63,4,1,0,116015.3,0,0,1
15000720,638,35,4,2590.96,1,0,0,77441.22,0,1,1
15000721,644,74,2,23808.09,2,1,0,113886.41,0,0,0
15000722,694,42,3,18329.18,2,1,1,68973.46,0,0,0
15000723,712,30,4,18906.71,2,1,0,76622.63,0,0,0
15000724,415,50,1,3309.11,3,1,0,97553.46,0,0,1
15000725,758,40,2,39901.0,4,0,1,98113.35,0,2,0
15000726,500,31,7,109002.09,2,1,1,141418.93,0,0,0
15000727,740,39,1,161740.3,1,1,1,67779.87,1,2,0
15000728,643,23,3,69027.36,2,1,1,67623.04,0,0,0
15000729,584,54,8,9431.89,3,1,1,35193.97,1,1,0
15000730,621,51,2,22046.4,1,0,0,43685.93,0,1,1
15000731,626,30,1,36839.03,2,1,0,50385.4,1,0,0
15000732,673,38,0,45048.59,2,1,1,129669.99,1,0,0
15000733,562,60,3,3564.92,2,1,1,91263.8,1,1,1
15000734,552,37,3,6423.34,2,1,0,40955.27,0,0,0
15000735,630,42,4,25571.13,2,1,1,32280.81,1,2,0
15000736,772,59,9,81325.94,2,0,1,140365.3,1,0,0
15000737,590,61,5,27365.93,3,1,1,82863.26,0,0,0
15000738,849,55,5,10769.04,2,0,0,44383.15,1,2,0
15000739,587,32,2,3647.7,2,1,1,95318.25,0,1,1
15000740,744,58,7,140570.25,1,1,1,68545.3,0,0,0
15000741,656,28,2,1888.58,4,1,1,20587.95,0,0,0
15000742,735,34,10,64141.72,2,0,0,22899.2,1,2,0
15000743,599,32,7,43636.01,2,0,1,98633.64,1,0,0
15000744,657,48,2,42435.09,2,1,1,125475.71,0,0,0
15000745,631,30,4,21237.73,2,0,1,65222.29,0,0,0
15000746,635,37,8,3174.99,2,1,1,105880.94,1,2,0
15000747,762,25,6,23142.66,4,1,1,62523.73,0,0,0
15000748,694,58,6,3971.66,2,1,1,141990.76,0,1,0
15000749,503,23,1,1625.48,2,0,0,64237.21,0,1,1
15000750,527,52,0,1181.95,2,0,0,51679.55,1,1,1
15000751,649,59,5,146773.41,1,1,1,26760.32,1,1,0
15000752,691,60,2,34607.76,4,1,1,137234.48,1,0,0
15000753,503,58,2,352.39,2,0,0,101305.66,1,1,1
15000754,674,41,10,62585.93,2,0,0,109297.22,0,0,0
15000755,632,44,7,250000.0,1,1,1,149103.29,0,0,0
15000756,771,54,10,34136.68,1,0,1,40367.34,1,0,0
15000757,529,33,9,12950.56,3,1,1,108520.73,0,1,0
15000758,628,37,2,90000.77,2,0,0,36044.91,0,1,0
15000759,661,26,1,3108.89,1,1,0,60791.29,1,2,1
15000760,694,30,4,72569.54,1,0,1,49071.75,1,0,0
15000761,809,48,1,19542.03,3,1,1,30792.07,1,1,0
15000762,690,43,0,6301.68,2,0,1,95258.94,1,0,0
15000763,546,41,3,49217.13,2,0,0,64172.81,1,1,0
15000764,765,23,2,86490.7,2,0,1,49160.36,1,0,0
15000765,555,32,2,2777.73,2,1,0,79894.77,1,2,1
15000766,600,44,2,122160.55,2,1,1,75742.65,0,1,0
15000767,556,46,2,12641.29,1,1,1,50536.08,0,2,0
15000768,621,40,10,30919.37,2,0,1,67322.24,0,1,0
15000769,704,27,10,137483.72,2,1,1,80799.63,1,1,0
15000770,407,50,1,7315.46,3,0,0,55294.55,1,2,1
15000771,688,38,2,31901.26,3,1,1,128663.15,0,2,0
15000772,508,40,2,9215.91,1,1,0,135005.21,0,2,1
15000773,672,45,2,250000.0,1,1,1,142767.01,0,1,0
15000774,573,40,10,93743.35,2,1,1,112474.84,0,1,0
15000775,774,33,3,88511.03,1,1,1,50286.21,0,1,0
15000776,698,44,2,76871.63,2,1,1,71455.51,0,0,0
15000777,706,37,8,90186.3,1,1,0,111666.65,0,0,0
15000778,510,23,2,17385.47,1,0,1,120537.26,0,1,1
15000779,807,50,6,66647.55,2,1,1,29500.53,0,2,0
15000780,592,43,8,22463.65,1,1,1,51114.18,1,0,0
15000781,609,55,5,21748.89,1,1,1,129364.25,1,0,0
15000782,702,53,0,2671.55,1,1,1,73747.27,1,1,1
15000783,668,52,10,12921.79,2,1,0,128859.52,1,1,0
15000784,624,58,2,54059.17,1,0,0,148659.5,0,2,1
15000785,641,18,6,27293.19,2,1,1,52866.59,0,0,0
15000786,659,32,6,117.66,3,0,0,136696.82,1,2,1
15000787,560,20,3,34928.92,2,1,0,50604.87,0,0,0
15000788,771,64,1,29535.77,2,0,1,121410.62,1,0,0
15000789,589,43,1,15208.1,2,1,0,43262.9,0,0,0
15000790,562,66,10,33805.89,2,1,1,106900.9,1,2,0
15000791,591,67,5,85511.59,3,1,0,34890.99,1,0,1
15000792,576,25,2,3491.67,2,1,1,27674.45,1,1,1
15000793,530,55,3,6384.97,2,0,1,126956.19,0,0,0
15000794,613,64,10,9148.84,2,1,1,135441.74,1,2,0
15000795,473,39,4,250000.0,2,1,0,121136.81,1,0,0
15000796,689,47,10,12539.41,2,0,1,136767.36,0,0,0
15000797,538,26,0,4570.44,1,1,1,148520.04,0,0,1
15000798,600,64,1,11714.18,3,1,1,122782.76,0,0,0
15000799,638,47,10,75885.22,4,1,0,37570.08,1,2,0
15000800,589,49,2,20367.73,2,1,0,102469.64,0,0,0
15000801,454,35,1,2894.37,2,1,0,55874.06,0,1,1
15000802,650,19,7,18809.96,3,1,1,35776.18,1,2,0
15000803,693,33,10,51687.7,4,1,1,84639.73,0,0,0
15000804,550,45,6,31945.19,2,1,1,103324.38,0,0,0
15000805,607,57,9,19687.48,1,1,1,58340.19,0,0,0
15000806,728,51,1,32847.94,1,1,1,142104.98,1,0,0
15000807,681,57,6,58950.46,3,1,0,139910.33,0,0,0
15000808,602,67,1,55457.35,3,1,0,70845.81,1,0,0
15000809,536,31,0,250000.0,2,1,1,72669.74,0,2,0
15000810,850,45,10,18111.24,1,1,1,76277.35,0,2,0
15000811,556,33,1,73844.67,2,1,1,33118.61,0,2,0
15000812,624,43,2,91424.07,2,1,1,132411.02,0,2,0
15000813,550,59,1,13650.34,2,0,0,88681.23,1,1,1
15000814,482,68,4,5082.93,2,1,1,145705.05,1,1,1
15000815,602,46,2,39712.25,2,1,1,105367.14,1,1,0
15000816,455,39,0,23816.69,2,1,0,138397.31,0,2,0
15000817,572,51,10,34462.94,2,1,1,146060.04,1,1,0
15000818,613,52,3,54754.3,1,1,1,108274.35,0,1,1
15000819,616,54,4,155268.21,2,0,1,23156.81,0,1,0
15000820,517,33,8,112681.45,3,0,1,67491.24,1,0,0
15000821,681,41,3,15193.59,2,0,1,24009.77,1,0,0
15000822,667,24,6,231810.62,1,1,0,62213.07,0,1,1
15000823,691,59,6,164018.02,2,1,0,94425.82,1,0,0
15000824,548,50,0,18894.53,2,0,1,132455.74,1,0,0
15000825,633,57,2,3172.26,2,0,0,50097.08,1,0,1
15000826,766,26,3,25725.38,2,1,1,62212.62,1,0,0
15000827,651,42,2,68041.9,2,1,0,108136.19,0,1,0
15000828,713,41,3,14112.09,1,1,0,108785.25,1,1,0
15000829,705,55,0,174710.35,2,1,0,134624.16,0,0,1
15000830,605,43,1,201944.42,2,1,1,42795.86,1,0,0
15000831,524,46,4,97072.78,2,1,1,100194.58,1,0,0
15000832,600,39,6,70659.6,3,1,1,20703.78,1,0,0
15000833,504,37,3,37685.19,2,1,0,31238.31,0,1,0
15000834,657,28,2,6004.97,3,1,0,63350.75,1,1,0
15000835,727,45,8,28197.42,2,0,0,106252.74,0,1,0
15000836,597,32,2,24839.11,1,1,1,148896.46,1,2,0
15000837,726,59,4,61467.0,1,1,1,27422.73,0,1,0
15000838,715,22,0,3543.89,1,0,0,68736.96,1,2,1
15000839,679,60,2,22882.81,2,1,1,79792.41,0,0,0
15000840,667,25,3,635.26,1,1,1,111458.15,1,0,1
15000841,521,18,2,5470.41,2,1,1,138380.19,1,0,0
15000842,677,30,7,27678.15,2,1,0,115835.62,0,0,0
15000843,664,41,5,152434.12,2,1,1,49590.94,1,2,0
15000844,607,28,5,576.01,2,0,0,136898.74,1,0,1
15000845,424,20,0,4308.73,2,1,0,52456.2,1,0,1
15000846,682,42,1,7074.73,1,1,1,57587.35,0,1,0
15000847,435,60,1,3912.51,1,1,0,139567.79,0,2,1
15000848,513,31,2,323.47,1,1,1,76876.51,1,1,1
15000849,587,39,7,11283.4,3,1,1,69967.6,1,2,0
15000850,628,30,10,114998.41,1,1,1,46717.96,0,0,0
15000851,564,65,2,218171.15,1,1,1,113436.18,1,0,0
15000852,685,42,7,239202.03,3,1,0,66568.96,1,0,0
15000853,705,52,4,16374.89,2,0,1,143972.61,1,2,0
15000854,682,31,2,39753.0,3,1,1,103981.16,0,0,0
15000855,680,56,1,42505.27,2,0,1,95088.09,0,0,0
15000856,534,42,1,250000.0,1,0,1,137782.22,0,1,0
15000857,833,26,10,96059.99,1,1,1,72041.36,1,0,0
15000858,560,29,7,8260.17,2,1,1,86439.93,0,0,0
15000859,608,58,0,87784.82,1,1,1,142810.86,0,0,0
15000860,539,67,0,996.26,2,1,0,58037.69,0,1,1
15000861,595,46,10,39364.72,3,1,1,90141.47,1,0,0
15000862,541,28,3,71312.18,1,1,0,20181.35,0,1,1
15000863,661,42,10,21772.27,2,1,0,116316.35,0,0,0
15000864,727,52,2,22761.28,2,1,0,127987.53,1,0,0
15000865,650,28,2,10886.66,3,0,1,96740.39,1,0,0
15000866,607,20,3,1335.21,1,1,0,105269.7,0,0,1
15000867,701,49,1,11912.47,1,1,1,127248.47,1,1,0
15000868,611,29,2,24994.12,1,1,0,112719.81,0,1,0
